island,i,j,lat,lon,depth
NI,6,76,-42.426933,178.05228,2370.6592
NI,6,77,-42.426933,178.14603,2341.4814
NI,6,78,-42.426933,178.23978,2301.1055
NI,6,79,-42.426933,178.33353,2301.477
NI,6,80,-42.426933,178.42728,2329.3398
NI,6,81,-42.426933,178.52103,2320.0388
NI,6,82,-42.426933,178.61478,2301.9167
NI,6,83,-42.426933,178.70853,2292.135
NI,6,84,-42.426933,178.80229,2277.6003
NI,6,85,-42.426933,178.89604,2272.8374
NI,6,86,-42.426933,178.98979,2286.6843
NI,6,87,-42.426933,179.08354,2297.4878
NI,6,88,-42.426933,179.17729,2309.5227
NI,6,89,-42.426933,179.27104,2327.9521
NI,6,90,-42.426933,179.36479,2350.2207
NI,7,0,-42.33318,170.92715,157.36789
NI,7,1,-42.33318,171.0209,111.3644
NI,7,2,-42.33318,171.11465,47.946045
NI,7,3,-42.33318,171.2084,20.448843
NI,7,4,-42.33318,171.30215,0
NI,7,5,-42.33318,171.39592,0
NI,7,6,-42.33318,171.48967,0
NI,7,7,-42.33318,171.58342,0
NI,7,8,-42.33318,171.67717,0
NI,7,9,-42.33318,171.77092,0
NI,7,10,-42.33318,171.86467,0
NI,7,11,-42.33318,171.95842,0
NI,7,12,-42.33318,172.05217,0
NI,7,13,-42.33318,172.14592,0
NI,7,14,-42.33318,172.23967,0
NI,7,15,-42.33318,172.33344,0
NI,7,16,-42.33318,172.42719,0
NI,7,17,-42.33318,172.52094,0
NI,7,18,-42.33318,172.61469,0
NI,7,19,-42.33318,172.70844,0
NI,7,20,-42.33318,172.80219,0
NI,7,21,-42.33318,172.89594,0
NI,7,22,-42.33318,172.98969,0
NI,7,23,-42.33318,173.08344,0
NI,7,24,-42.33318,173.17719,0
NI,7,25,-42.33318,173.27095,0
NI,7,26,-42.33318,173.3647,0
NI,7,27,-42.33318,173.45845,0
NI,7,28,-42.33318,173.5522,0
NI,7,29,-42.33318,173.64595,0
NI,7,30,-42.33318,173.7397,9.44851
NI,7,31,-42.33318,173.83345,44.94568
NI,7,32,-42.33318,173.9272,234.76305
NI,7,33,-42.33318,174.02095,524.5971
NI,7,34,-42.33318,174.1147,1346.4257
NI,7,35,-42.33318,174.20847,1192.7638
NI,7,36,-42.33318,174.30222,1137.644
NI,7,37,-42.33318,174.39597,1464.3131
NI,7,38,-42.33318,174.48972,1709.2394
NI,7,39,-42.33318,174.58347,1870.7195
NI,7,40,-42.33318,174.67722,2249.0408
NI,7,41,-42.33318,174.77097,2470.4111
NI,7,42,-42.33318,174.86472,2562.0835
NI,7,43,-42.33318,174.95847,2564.2607
NI,7,44,-42.33318,175.05222,2452.5889
NI,7,45,-42.33318,175.14598,2487.4668
NI,7,46,-42.33318,175.23973,2527.8857
NI,7,47,-42.33318,175.33348,2580.2786
NI,7,48,-42.33318,175.42723,2587.8071
NI,7,49,-42.33318,175.52098,2605.8184
NI,7,50,-42.33318,175.61473,2603.0872
NI,7,51,-42.33318,175.70848,2600.5576
NI,7,52,-42.33318,175.80223,2604.9866
NI,7,53,-42.33318,175.89598,2635.6868
NI,7,54,-42.33318,175.98975,2632.7402
NI,7,55,-42.33318,176.0835,2650.6426
NI,7,56,-42.33318,176.17725,2671.784
NI,7,57,-42.33318,176.271,2703.883
NI,7,58,-42.33318,176.36475,2877.1313
NI,7,59,-42.33318,176.4585,2891.7495
NI,7,60,-42.33318,176.55225,2872.4055
NI,7,61,-42.33318,176.646,2810.1738
NI,7,62,-42.33318,176.73975,2747.2256
NI,7,63,-42.33318,176.8335,2691.5393
NI,7,64,-42.33318,176.92726,2685.2192
NI,7,65,-42.33318,177.02101,2677.6604
NI,7,66,-42.33318,177.11476,2668.3115
NI,7,67,-42.33318,177.20851,2625.8289
NI,7,68,-42.33318,177.30226,2557.0977
NI,7,69,-42.33318,177.39601,2504.4739
NI,7,70,-42.33318,177.48976,2486.4868
NI,7,71,-42.33318,177.58351,2453.9414
NI,7,72,-42.33318,177.67726,2397.5164
NI,7,73,-42.33318,177.77101,2383.8901
NI,7,74,-42.33318,177.86478,2353.505
NI,7,75,-42.33318,177.95853,2326.4111
NI,7,76,-42.33318,178.05228,2326.07
NI,7,77,-42.33318,178.14603,2312.0083
NI,7,78,-42.33318,178.23978,2299.9985
NI,7,79,-42.33318,178.33353,2297.7969
NI,7,80,-42.33318,178.42728,2291.409
NI,7,81,-42.33318,178.52103,2270.6982
NI,7,82,-42.33318,178.61478,2254.3123
NI,7,83,-42.33318,178.70853,2250.6301
NI,7,84,-42.33318,178.80229,2242.974
NI,7,85,-42.33318,178.89604,2246.8262
NI,7,86,-42.33318,178.98979,2292.4182
NI,7,87,-42.33318,179.08354,2313.8042
NI,7,88,-42.33318,179.17729,2339.1113
NI,7,89,-42.33318,179.27104,2365.6465
NI,7,90,-42.33318,179.36479,2417.2742
NI,8,0,-42.23943,170.92715,170.82063
NI,8,1,-42.23943,171.0209,126.98307
NI,8,2,-42.23943,171.11465,74.85865
NI,8,3,-42.23943,171.2084,27.723766
NI,8,4,-42.23943,171.30215,0.36721668
NI,8,5,-42.23943,171.39592,0
NI,8,6,-42.23943,171.48967,0
NI,8,7,-42.23943,171.58342,0
NI,8,8,-42.23943,171.67717,0
NI,8,9,-42.23943,171.77092,0
NI,8,10,-42.23943,171.86467,0
NI,8,11,-42.23943,171.95842,0
NI,8,12,-42.23943,172.05217,0
NI,8,13,-42.23943,172.14592,0
NI,8,14,-42.23943,172.23967,0
NI,8,15,-42.23943,172.33344,0
NI,8,16,-42.23943,172.42719,0
NI,8,17,-42.23943,172.52094,0
NI,8,18,-42.23943,172.61469,0
NI,8,19,-42.23943,172.70844,0
NI,8,20,-42.23943,172.80219,0
NI,8,21,-42.23943,172.89594,0
NI,8,22,-42.23943,172.98969,0
NI,8,23,-42.23943,173.08344,0
NI,8,24,-42.23943,173.17719,0
NI,8,25,-42.23943,173.27095,0
NI,8,26,-42.23943,173.3647,0
NI,8,27,-42.23943,173.45845,0
NI,8,28,-42.23943,173.5522,0
NI,8,29,-42.23943,173.64595,0
NI,8,30,-42.23943,173.7397,0
NI,8,31,-42.23943,173.83345,0
NI,8,32,-42.23943,173.9272,61.898117
NI,8,33,-42.23943,174.02095,106.62068
NI,8,34,-42.23943,174.1147,578.5691
NI,8,35,-42.23943,174.20847,581.6435
NI,8,36,-42.23943,174.30222,882.97363
NI,8,37,-42.23943,174.39597,723.8849
NI,8,38,-42.23943,174.48972,1680.6989
NI,8,39,-42.23943,174.58347,1884.1414
NI,8,40,-42.23943,174.67722,2015.603
NI,8,41,-42.23943,174.77097,2125.031
NI,8,42,-42.23943,174.86472,2246.692
NI,8,43,-42.23943,174.95847,2467.2373
NI,8,44,-42.23943,175.05222,2638.488
NI,8,45,-42.23943,175.14598,2616.0662
NI,8,46,-42.23943,175.23973,2553.6133
NI,8,47,-42.23943,175.33348,2606.7441
NI,8,48,-42.23943,175.42723,2685.93
NI,8,49,-42.23943,175.52098,2731.7788
NI,8,50,-42.23943,175.61473,2745.8333
NI,8,51,-42.23943,175.70848,2754.3372
NI,8,52,-42.23943,175.80223,2774.474
NI,8,53,-42.23943,175.89598,2769.239
NI,8,54,-42.23943,175.98975,2815.6746
NI,8,55,-42.23943,176.0835,2831.7954
NI,8,56,-42.23943,176.17725,2841.3047
NI,8,57,-42.23943,176.271,2743.5671
NI,8,58,-42.23943,176.36475,2663.7908
NI,8,59,-42.23943,176.4585,2664.6965
NI,8,60,-42.23943,176.55225,2645.913
NI,8,61,-42.23943,176.646,2634.1855
NI,8,62,-42.23943,176.73975,2740.7385
NI,8,63,-42.23943,176.8335,2758.4092
NI,8,64,-42.23943,176.92726,2752.9312
NI,8,65,-42.23943,177.02101,2746.141
NI,8,66,-42.23943,177.11476,2725.384
NI,8,67,-42.23943,177.20851,2735.2214
NI,8,68,-42.23943,177.30226,2699.4294
NI,8,69,-42.23943,177.39601,2624.051
NI,8,70,-42.23943,177.48976,2568.7344
NI,8,71,-42.23943,177.58351,2534.382
NI,8,72,-42.23943,177.67726,2501.081
NI,8,73,-42.23943,177.77101,2477.4246
NI,8,74,-42.23943,177.86478,2424.3875
NI,8,75,-42.23943,177.95853,2364.5322
NI,8,76,-42.23943,178.05228,2328.4834
NI,8,77,-42.23943,178.14603,2314.272
NI,8,78,-42.23943,178.23978,2304.5327
NI,8,79,-42.23943,178.33353,2295.6326
NI,8,80,-42.23943,178.42728,2250.7517
NI,8,81,-42.23943,178.52103,2239.7043
NI,8,82,-42.23943,178.61478,2242.8167
NI,8,83,-42.23943,178.70853,2240.333
NI,8,84,-42.23943,178.80229,2256.006
NI,8,85,-42.23943,178.89604,2316.9458
NI,8,86,-42.23943,178.98979,2344.5002
NI,8,87,-42.23943,179.08354,2376.8079
NI,8,88,-42.23943,179.17729,2410.8965
NI,8,89,-42.23943,179.27104,2442.6714
NI,8,90,-42.23943,179.36479,2501.98
NI,9,0,-42.145676,170.92715,183.62326
NI,9,1,-42.145676,171.0209,149.37317
NI,9,2,-42.145676,171.11465,99.64465
NI,9,3,-42.145676,171.2084,52.085445
NI,9,4,-42.145676,171.30215,9.449593
NI,9,5,-42.145676,171.39592,0
NI,9,6,-42.145676,171.48967,0
NI,9,7,-42.145676,171.58342,0
NI,9,8,-42.145676,171.67717,0
NI,9,9,-42.145676,171.77092,0
NI,9,10,-42.145676,171.86467,0
NI,9,11,-42.145676,171.95842,0
NI,9,12,-42.145676,172.05217,0
NI,9,13,-42.145676,172.14592,0
NI,9,14,-42.145676,172.23967,0
NI,9,15,-42.145676,172.33344,0
NI,9,16,-42.145676,172.42719,0
NI,9,17,-42.145676,172.52094,0
NI,9,18,-42.145676,172.61469,0
NI,9,19,-42.145676,172.70844,0
NI,9,20,-42.145676,172.80219,0
NI,9,21,-42.145676,172.89594,0
NI,9,22,-42.145676,172.98969,0
NI,9,23,-42.145676,173.08344,0
NI,9,24,-42.145676,173.17719,0
NI,9,25,-42.145676,173.27095,0
NI,9,26,-42.145676,173.3647,0
NI,9,27,-42.145676,173.45845,0
NI,9,28,-42.145676,173.5522,0
NI,9,29,-42.145676,173.64595,0
NI,9,30,-42.145676,173.7397,0
NI,9,31,-42.145676,173.83345,0
NI,9,32,-42.145676,173.9272,0
NI,9,33,-42.145676,174.02095,59.080647
NI,9,34,-42.145676,174.1147,108.18259
NI,9,35,-42.145676,174.20847,175.39388
NI,9,36,-42.145676,174.30222,182.22
NI,9,37,-42.145676,174.39597,1117.9937
NI,9,38,-42.145676,174.48972,1179.0507
NI,9,39,-42.145676,174.58347,1706.3645
NI,9,40,-42.145676,174.67722,2014.8357
NI,9,41,-42.145676,174.77097,2066.8179
NI,9,42,-42.145676,174.86472,2327.9668
NI,9,43,-42.145676,174.95847,2453.0742
NI,9,44,-42.145676,175.05222,2481.6448
NI,9,45,-42.145676,175.14598,2648.9062
NI,9,46,-42.145676,175.23973,2674.926
NI,9,47,-42.145676,175.33348,2686.4053
NI,9,48,-42.145676,175.42723,2703.6594
NI,9,49,-42.145676,175.52098,2585.8684
NI,9,50,-42.145676,175.61473,2528.1245
NI,9,51,-42.145676,175.70848,2528.018
NI,9,52,-42.145676,175.80223,2540.641
NI,9,53,-42.145676,175.89598,2568.0195
NI,9,54,-42.145676,175.98975,2598.5503
NI,9,55,-42.145676,176.0835,2607.1648
NI,9,56,-42.145676,176.17725,2619.6946
NI,9,57,-42.145676,176.271,2639.7654
NI,9,58,-42.145676,176.36475,2675.7175
NI,9,59,-42.145676,176.4585,2685.3354
NI,9,60,-42.145676,176.55225,2700.1086
NI,9,61,-42.145676,176.646,2674.9001
NI,9,62,-42.145676,176.73975,2861.481
NI,9,63,-42.145676,176.8335,2955.6477
NI,9,64,-42.145676,176.92726,2994.1675
NI,9,65,-42.145676,177.02101,2992.548
NI,9,66,-42.145676,177.11476,2925.708
NI,9,67,-42.145676,177.20851,3002.4424
NI,9,68,-42.145676,177.30226,2770.1763
NI,9,69,-42.145676,177.39601,2781.4907
NI,9,70,-42.145676,177.48976,2714.877
NI,9,71,-42.145676,177.58351,2696.812
NI,9,72,-42.145676,177.67726,2655.1006
NI,9,73,-42.145676,177.77101,2620.9028
NI,9,74,-42.145676,177.86478,2570.988
NI,9,75,-42.145676,177.95853,2503.164
NI,9,76,-42.145676,178.05228,2469.0286
NI,9,77,-42.145676,178.14603,2423.197
NI,9,78,-42.145676,178.23978,2414.4282
NI,9,79,-42.145676,178.33353,2434.4
NI,9,80,-42.145676,178.42728,2402.629
NI,9,81,-42.145676,178.52103,2417.7085
NI,9,82,-42.145676,178.61478,2387.895
NI,9,83,-42.145676,178.70853,2333.8298
NI,9,84,-42.145676,178.80229,2323.1333
NI,9,85,-42.145676,178.89604,2356.7349
NI,9,86,-42.145676,178.98979,2398.375
NI,9,87,-42.145676,179.08354,2455.1675
NI,9,88,-42.145676,179.17729,2500.8918
NI,9,89,-42.145676,179.27104,2552.4592
NI,9,90,-42.145676,179.36479,2608.495
NI,10,0,-42.051926,170.92715,185.80359
NI,10,1,-42.051926,171.0209,162.3638
NI,10,2,-42.051926,171.11465,124.81052
NI,10,3,-42.051926,171.2084,78.52687
NI,10,4,-42.051926,171.30215,28.365974
NI,10,5,-42.051926,171.39592,0
NI,10,6,-42.051926,171.48967,0
NI,10,7,-42.051926,171.58342,0
NI,10,8,-42.051926,171.67717,0
NI,10,9,-42.051926,171.77092,0
NI,10,10,-42.051926,171.86467,0
NI,10,11,-42.051926,171.95842,0
NI,10,12,-42.051926,172.05217,0
NI,10,13,-42.051926,172.14592,0
NI,10,14,-42.051926,172.23967,0
NI,10,15,-42.051926,172.33344,0
NI,10,16,-42.051926,172.42719,0
NI,10,17,-42.051926,172.52094,0
NI,10,18,-42.051926,172.61469,0
NI,10,19,-42.051926,172.70844,0
NI,10,20,-42.051926,172.80219,0
NI,10,21,-42.051926,172.89594,0
NI,10,22,-42.051926,172.98969,0
NI,10,23,-42.051926,173.08344,0
NI,10,24,-42.051926,173.17719,0
NI,10,25,-42.051926,173.27095,0
NI,10,26,-42.051926,173.3647,0
NI,10,27,-42.051926,173.45845,0
NI,10,28,-42.051926,173.5522,0
NI,10,29,-42.051926,173.64595,0
NI,10,30,-42.051926,173.7397,0
NI,10,31,-42.051926,173.83345,0
NI,10,32,-42.051926,173.9272,0
NI,10,33,-42.051926,174.02095,21.901976
NI,10,34,-42.051926,174.1147,85.197235
NI,10,35,-42.051926,174.20847,110.86294
NI,10,36,-42.051926,174.30222,108.86052
NI,10,37,-42.051926,174.39597,352.85712
NI,10,38,-42.051926,174.48972,1097.9404
NI,10,39,-42.051926,174.58347,1081.216
NI,10,40,-42.051926,174.67722,1376.3811
NI,10,41,-42.051926,174.77097,1804.2471
NI,10,42,-42.051926,174.86472,1969.8862
NI,10,43,-42.051926,174.95847,2264.1824
NI,10,44,-42.051926,175.05222,2483.3394
NI,10,45,-42.051926,175.14598,2655.0022
NI,10,46,-42.051926,175.23973,2602.503
NI,10,47,-42.051926,175.33348,2417.3765
NI,10,48,-42.051926,175.42723,2465.9883
NI,10,49,-42.051926,175.52098,2496.79
NI,10,50,-42.051926,175.61473,2518.0034
NI,10,51,-42.051926,175.70848,2541.5337
NI,10,52,-42.051926,175.80223,2595.4902
NI,10,53,-42.051926,175.89598,2587.9219
NI,10,54,-42.051926,175.98975,2625.7227
NI,10,55,-42.051926,176.0835,2650.1953
NI,10,56,-42.051926,176.17725,2650.506
NI,10,57,-42.051926,176.271,2667.0452
NI,10,58,-42.051926,176.36475,2699.4263
NI,10,59,-42.051926,176.4585,2707.2773
NI,10,60,-42.051926,176.55225,2712.8472
NI,10,61,-42.051926,176.646,2719.4238
NI,10,62,-42.051926,176.73975,2724.4895
NI,10,63,-42.051926,176.8335,2751.5415
NI,10,64,-42.051926,176.92726,2755.2812
NI,10,65,-42.051926,177.02101,2740.916
NI,10,66,-42.051926,177.11476,2760.7158
NI,10,67,-42.051926,177.20851,2866.9993
NI,10,68,-42.051926,177.30226,2979.318
NI,10,69,-42.051926,177.39601,2923.006
NI,10,70,-42.051926,177.48976,2867.5034
NI,10,71,-42.051926,177.58351,2842.8965
NI,10,72,-42.051926,177.67726,2806.8574
NI,10,73,-42.051926,177.77101,2781.6694
NI,10,74,-42.051926,177.86478,2751.651
NI,10,75,-42.051926,177.95853,2652.2249
NI,10,76,-42.051926,178.05228,2609.12
NI,10,77,-42.051926,178.14603,2613.0288
NI,10,78,-42.051926,178.23978,2582.4207
NI,10,79,-42.051926,178.33353,2497.6335
NI,10,80,-42.051926,178.42728,2449.495
NI,10,81,-42.051926,178.52103,2476.9443
NI,10,82,-42.051926,178.61478,2474.5234
NI,10,83,-42.051926,178.70853,2392.477
NI,10,84,-42.051926,178.80229,2379.6511
NI,10,85,-42.051926,178.89604,2410.8877
NI,10,86,-42.051926,178.98979,2464.2952
NI,10,87,-42.051926,179.08354,2510.7866
NI,10,88,-42.051926,179.17729,2574.9731
NI,10,89,-42.051926,179.27104,2626.892
NI,10,90,-42.051926,179.36479,2666.0205
NI,11,0,-41.958176,170.92715,179.55568
NI,11,1,-41.958176,171.0209,164.54959
NI,11,2,-41.958176,171.11465,141.46416
NI,11,3,-41.958176,171.2084,112.9041
NI,11,4,-41.958176,171.30215,59.241283
NI,11,5,-41.958176,171.39592,3.4457822
NI,11,6,-41.958176,171.48967,0
NI,11,7,-41.958176,171.58342,0
NI,11,8,-41.958176,171.67717,0
NI,11,9,-41.958176,171.77092,0
NI,11,10,-41.958176,171.86467,0
NI,11,11,-41.958176,171.95842,0
NI,11,12,-41.958176,172.05217,0
NI,11,13,-41.958176,172.14592,0
NI,11,14,-41.958176,172.23967,0
NI,11,15,-41.958176,172.33344,0
NI,11,16,-41.958176,172.42719,0
NI,11,17,-41.958176,172.52094,0
NI,11,18,-41.958176,172.61469,0
NI,11,19,-41.958176,172.70844,0
NI,11,20,-41.958176,172.80219,0
NI,11,21,-41.958176,172.89594,0
NI,11,22,-41.958176,172.98969,0
NI,11,23,-41.958176,173.08344,0
NI,11,24,-41.958176,173.17719,0
NI,11,25,-41.958176,173.27095,0
NI,11,26,-41.958176,173.3647,0
NI,11,27,-41.958176,173.45845,0
NI,11,28,-41.958176,173.5522,0
NI,11,29,-41.958176,173.64595,0
NI,11,30,-41.958176,173.7397,0
NI,11,31,-41.958176,173.83345,0
NI,11,32,-41.958176,173.9272,0
NI,11,33,-41.958176,174.02095,0
NI,11,34,-41.958176,174.1147,33.186005
NI,11,35,-41.958176,174.20847,129.19731
NI,11,36,-41.958176,174.30222,160.23224
NI,11,37,-41.958176,174.39597,154.43513
NI,11,38,-41.958176,174.48972,145.11563
NI,11,39,-41.958176,174.58347,757.9494
NI,11,40,-41.958176,174.67722,561.9297
NI,11,41,-41.958176,174.77097,625.43274
NI,11,42,-41.958176,174.86472,1493.5835
NI,11,43,-41.958176,174.95847,1812.8333
NI,11,44,-41.958176,175.05222,2414.9333
NI,11,45,-41.958176,175.14598,2281.9812
NI,11,46,-41.958176,175.23973,2157.9502
NI,11,47,-41.958176,175.33348,2286.4453
NI,11,48,-41.958176,175.42723,2447.574
NI,11,49,-41.958176,175.52098,2490.3804
NI,11,50,-41.958176,175.61473,2538.5164
NI,11,51,-41.958176,175.70848,2563.0012
NI,11,52,-41.958176,175.80223,2576.0454
NI,11,53,-41.958176,175.89598,2613.2256
NI,11,54,-41.958176,175.98975,2650.5854
NI,11,55,-41.958176,176.0835,2674.777
NI,11,56,-41.958176,176.17725,2687.6934
NI,11,57,-41.958176,176.271,2702.496
NI,11,58,-41.958176,176.36475,2718.5923
NI,11,59,-41.958176,176.4585,2742.895
NI,11,60,-41.958176,176.55225,2744.9648
NI,11,61,-41.958176,176.646,2748.8838
NI,11,62,-41.958176,176.73975,2756.688
NI,11,63,-41.958176,176.8335,2781.4062
NI,11,64,-41.958176,176.92726,2800.3809
NI,11,65,-41.958176,177.02101,2819.105
NI,11,66,-41.958176,177.11476,2889.7417
NI,11,67,-41.958176,177.20851,2997.756
NI,11,68,-41.958176,177.30226,2993.4275
NI,11,69,-41.958176,177.39601,2988.5962
NI,11,70,-41.958176,177.48976,2978.114
NI,11,71,-41.958176,177.58351,2947.6052
NI,11,72,-41.958176,177.67726,2918.2236
NI,11,73,-41.958176,177.77101,2886.749
NI,11,74,-41.958176,177.86478,2834.9736
NI,11,75,-41.958176,177.95853,2755.6445
NI,11,76,-41.958176,178.05228,2736.829
NI,11,77,-41.958176,178.14603,2715.9644
NI,11,78,-41.958176,178.23978,2675.04
NI,11,79,-41.958176,178.33353,2637.1562
NI,11,80,-41.958176,178.42728,2733.1938
NI,11,81,-41.958176,178.52103,2600.9387
NI,11,82,-41.958176,178.61478,2457.0503
NI,11,83,-41.958176,178.70853,2426.0806
NI,11,84,-41.958176,178.80229,2422.6567
NI,11,85,-41.958176,178.89604,2466.9019
NI,11,86,-41.958176,178.98979,2535.499
NI,11,87,-41.958176,179.08354,2599.9868
NI,11,88,-41.958176,179.17729,2647.088
NI,11,89,-41.958176,179.27104,2670.4346
NI,11,90,-41.958176,179.36479,2696.8403
NI,12,0,-41.86442,170.92715,170.51088
NI,12,1,-41.86442,171.0209,165.1662
NI,12,2,-41.86442,171.11465,155.14687
NI,12,3,-41.86442,171.2084,133.52754
NI,12,4,-41.86442,171.30215,89.53718
NI,12,5,-41.86442,171.39592,31.56279
NI,12,6,-41.86442,171.48967,0
NI,12,7,-41.86442,171.58342,0
NI,12,8,-41.86442,171.67717,0
NI,12,9,-41.86442,171.77092,0
NI,12,10,-41.86442,171.86467,0
NI,12,11,-41.86442,171.95842,0
NI,12,12,-41.86442,172.05217,0
NI,12,13,-41.86442,172.14592,0
NI,12,14,-41.86442,172.23967,0
NI,12,15,-41.86442,172.33344,0
NI,12,16,-41.86442,172.42719,0
NI,12,17,-41.86442,172.52094,0
NI,12,18,-41.86442,172.61469,0
NI,12,19,-41.86442,172.70844,0
NI,12,20,-41.86442,172.80219,0
NI,12,21,-41.86442,172.89594,0
NI,12,22,-41.86442,172.98969,0
NI,12,23,-41.86442,173.08344,0
NI,12,24,-41.86442,173.17719,0
NI,12,25,-41.86442,173.27095,0
NI,12,26,-41.86442,173.3647,0
NI,12,27,-41.86442,173.45845,0
NI,12,28,-41.86442,173.5522,0
NI,12,29,-41.86442,173.64595,0
NI,12,30,-41.86442,173.7397,0
NI,12,31,-41.86442,173.83345,0
NI,12,32,-41.86442,173.9272,0
NI,12,33,-41.86442,174.02095,0
NI,12,34,-41.86442,174.1147,0
NI,12,35,-41.86442,174.20847,39.55234
NI,12,36,-41.86442,174.30222,134.78177
NI,12,37,-41.86442,174.39597,134.01117
NI,12,38,-41.86442,174.48972,124.29902
NI,12,39,-41.86442,174.58347,168.96075
NI,12,40,-41.86442,174.67722,155.17273
NI,12,41,-41.86442,174.77097,735.8291
NI,12,42,-41.86442,174.86472,1181.6582
NI,12,43,-41.86442,174.95847,1960.4357
NI,12,44,-41.86442,175.05222,1450.2767
NI,12,45,-41.86442,175.14598,2014.355
NI,12,46,-41.86442,175.23973,1773.5261
NI,12,47,-41.86442,175.33348,2035.5276
NI,12,48,-41.86442,175.42723,2227.6177
NI,12,49,-41.86442,175.52098,2338.8687
NI,12,50,-41.86442,175.61473,2459.9307
NI,12,51,-41.86442,175.70848,2478.4473
NI,12,52,-41.86442,175.80223,2588.1636
NI,12,53,-41.86442,175.89598,2640.0735
NI,12,54,-41.86442,175.98975,2675.6875
NI,12,55,-41.86442,176.0835,2702.5942
NI,12,56,-41.86442,176.17725,2742.98
NI,12,57,-41.86442,176.271,2740.282
NI,12,58,-41.86442,176.36475,2744.0015
NI,12,59,-41.86442,176.4585,2771.2852
NI,12,60,-41.86442,176.55225,2783.05
NI,12,61,-41.86442,176.646,2792.0552
NI,12,62,-41.86442,176.73975,2802.2986
NI,12,63,-41.86442,176.8335,2808.145
NI,12,64,-41.86442,176.92726,2836.4033
NI,12,65,-41.86442,177.02101,2881.9612
NI,12,66,-41.86442,177.11476,2932.6653
NI,12,67,-41.86442,177.20851,2976.4312
NI,12,68,-41.86442,177.30226,2994.215
NI,12,69,-41.86442,177.39601,3003.8425
NI,12,70,-41.86442,177.48976,2988.4927
NI,12,71,-41.86442,177.58351,2990.2397
NI,12,72,-41.86442,177.67726,2963.2542
NI,12,73,-41.86442,177.77101,2925.842
NI,12,74,-41.86442,177.86478,2884.2402
NI,12,75,-41.86442,177.95853,2832.4316
NI,12,76,-41.86442,178.05228,2794.171
NI,12,77,-41.86442,178.14603,2757.2253
NI,12,78,-41.86442,178.23978,2728.5176
NI,12,79,-41.86442,178.33353,2659.8494
NI,12,80,-41.86442,178.42728,2593.6096
NI,12,81,-41.86442,178.52103,2578.123
NI,12,82,-41.86442,178.61478,2553.5342
NI,12,83,-41.86442,178.70853,2507.8062
NI,12,84,-41.86442,178.80229,2504.5889
NI,12,85,-41.86442,178.89604,2546.2031
NI,12,86,-41.86442,178.98979,2601.2202
NI,12,87,-41.86442,179.08354,2661.6626
NI,12,88,-41.86442,179.17729,2700.105
NI,12,89,-41.86442,179.27104,2702.876
NI,12,90,-41.86442,179.36479,2701.4075
NI,13,0,-41.77067,170.92715,170.63995
NI,13,1,-41.77067,171.0209,159.50467
NI,13,2,-41.77067,171.11465,155.64134
NI,13,3,-41.77067,171.2084,145.47995
NI,13,4,-41.77067,171.30215,123.83815
NI,13,5,-41.77067,171.39592,57.822704
NI,13,6,-41.77067,171.48967,0
NI,13,7,-41.77067,171.58342,0
NI,13,8,-41.77067,171.67717,0
NI,13,9,-41.77067,171.77092,0
NI,13,10,-41.77067,171.86467,0
NI,13,11,-41.77067,171.95842,0
NI,13,12,-41.77067,172.05217,0
NI,13,13,-41.77067,172.14592,0
NI,13,14,-41.77067,172.23967,0
NI,13,15,-41.77067,172.33344,0
NI,13,16,-41.77067,172.42719,0
NI,13,17,-41.77067,172.52094,0
NI,13,18,-41.77067,172.61469,0
NI,13,19,-41.77067,172.70844,0
NI,13,20,-41.77067,172.80219,0
NI,13,21,-41.77067,172.89594,0
NI,13,22,-41.77067,172.98969,0
NI,13,23,-41.77067,173.08344,0
NI,13,24,-41.77067,173.17719,0
NI,13,25,-41.77067,173.27095,0
NI,13,26,-41.77067,173.3647,0
NI,13,27,-41.77067,173.45845,0
NI,13,28,-41.77067,173.5522,0
NI,13,29,-41.77067,173.64595,0
NI,13,30,-41.77067,173.7397,0
NI,13,31,-41.77067,173.83345,0
NI,13,32,-41.77067,173.9272,0
NI,13,33,-41.77067,174.02095,0
NI,13,34,-41.77067,174.1147,0
NI,13,35,-41.77067,174.20847,0
NI,13,36,-41.77067,174.30222,61.53757
NI,13,37,-41.77067,174.39597,126.4632
NI,13,38,-41.77067,174.48972,113.69595
NI,13,39,-41.77067,174.58347,124.31052
NI,13,40,-41.77067,174.67722,112.91385
NI,13,41,-41.77067,174.77097,109.09297
NI,13,42,-41.77067,174.86472,829.83813
NI,13,43,-41.77067,174.95847,1523.4583
NI,13,44,-41.77067,175.05222,1585.773
NI,13,45,-41.77067,175.14598,910.9023
NI,13,46,-41.77067,175.23973,951.19275
NI,13,47,-41.77067,175.33348,1433.4583
NI,13,48,-41.77067,175.42723,1054.0051
NI,13,49,-41.77067,175.52098,1787.008
NI,13,50,-41.77067,175.61473,1912.0256
NI,13,51,-41.77067,175.70848,2175.129
NI,13,52,-41.77067,175.80223,2432.3818
NI,13,53,-41.77067,175.89598,2296.219
NI,13,54,-41.77067,175.98975,2213.8535
NI,13,55,-41.77067,176.0835,2100.625
NI,13,56,-41.77067,176.17725,2476.9436
NI,13,57,-41.77067,176.271,2521.1897
NI,13,58,-41.77067,176.36475,2774.4985
NI,13,59,-41.77067,176.4585,2850.06
NI,13,60,-41.77067,176.55225,2812.1653
